"","newspaper","year","quarter","clim_article_count","avoid","science_impacts","energy_combined","ir","irenv","kremlin","putin","center","right","energy","business","government","politics","inflation","cc_disasters","t","t_2","groups","yq"
"1889","Uchitel'skaia gazeta",2005,1,2,1,0.652560189366341,0.0079695592066856,0.0004905358509859,0.143069840451062,0,1,1,0,0,0,0,0,0.577889240386982,0.5,5,25,"Uchitel'skaia gazeta",2005 Q1
"1890","Uchitel'skaia gazeta",2005,2,NA,0,0,0,0,0,0,1,1,0,0,0,0,0,0.600440662564324,0,5,25,"Uchitel'skaia gazeta",2005 Q2
"1891","Uchitel'skaia gazeta",2005,3,1,1,0.131937809288502,0.0644922941064579,0.0004446207203727,0.0002267903473694,0,1,1,0,0,0,0,0,0.56397920034994,0,5,25,"Uchitel'skaia gazeta",2005 Q3
"1892","Uchitel'skaia gazeta",2005,4,NA,0,0,0,0,0,0,1,1,0,0,0,0,0,0.516752295590889,0,5,25,"Uchitel'skaia gazeta",2005 Q4
"1893","Uchitel'skaia gazeta",2006,1,1,1,0.842193141579628,0.0004127521169721,0.0005431491081253,0.0164917577058077,0,1,1,0,0,0,0,0,0.501506621236659,0.25,6,36,"Uchitel'skaia gazeta",2006 Q1
"1894","Uchitel'skaia gazeta",2006,2,2,1,0.0951161324628629,0.0139712691543537,0.0430661927603069,0.0003411635771045,0,1,1,0,0,0,0,0,0.452982615546285,0,6,36,"Uchitel'skaia gazeta",2006 Q2
"1895","Uchitel'skaia gazeta",2006,3,NA,0,0,0,0,0,0,1,1,0,0,0,0,0,0.452584919130148,0,6,36,"Uchitel'skaia gazeta",2006 Q3
"1896","Uchitel'skaia gazeta",2006,4,1,1,0.0333478655666113,0.0003733976336662,0.0053809264936717,0.0002506318269297,0,1,1,0,0,0,0,0,0.440804676816964,0,6,36,"Uchitel'skaia gazeta",2006 Q4
"1897","Uchitel'skaia gazeta",2007,1,2,1,0.432490383274853,0.110263231072167,0.0017956635674637,0.0002509903133614,0,1,1,0,0,0,0,0,0.39465240387255,0.25,7,49,"Uchitel'skaia gazeta",2007 Q1
"1898","Uchitel'skaia gazeta",2007,2,NA,0,0,0,0,0,0,1,1,0,0,0,0,0,0.402187883530274,0,7,49,"Uchitel'skaia gazeta",2007 Q2
"1899","Uchitel'skaia gazeta",2007,3,NA,0,0,0,0,0,0,1,1,0,0,0,0,0,0.43468678179987,0,7,49,"Uchitel'skaia gazeta",2007 Q3
"1900","Uchitel'skaia gazeta",2007,4,2,1,0.239467018749565,0.0543433164093585,0.0119908542837948,0.0002818455468514,0,1,1,0,0,0,0,0,0.519998889874213,0,7,49,"Uchitel'skaia gazeta",2007 Q4
"1901","Uchitel'skaia gazeta",2008,1,2,1,0.0266315483022481,0.0321554142792592,0.0009612050052965,0.0004902875953121,0,1,1,0,0,0,0,0,0.569963201811773,0,8,64,"Uchitel'skaia gazeta",2008 Q1
"1902","Uchitel'skaia gazeta",2008,2,1,1,0.168199632316828,0.0510893166065216,0.0004854279468418,0.0002476051158737,0,0,1,0,0,0,0,0,0.638828224893498,0,8,64,"Uchitel'skaia gazeta",2008 Q2
"1903","Uchitel'skaia gazeta",2008,3,1,1,0.0647400624584407,0.0005942102943664,0.00078193382069,0.0120704378932714,0,0,1,0,0,0,0,0,0.640984045459332,0,8,64,"Uchitel'skaia gazeta",2008 Q3
"1904","Uchitel'skaia gazeta",2008,4,NA,0,0,0,0,0,0,0,1,0,0,0,0,0,0.600353236743511,0,8,64,"Uchitel'skaia gazeta",2008 Q4
"1905","Uchitel'skaia gazeta",2009,1,1,1,0.0063386603724211,0.0015116883732845,0.0217845091538038,0.169274285435677,0,0,1,0,0,0,0,0,0.599927491209863,0,9,81,"Uchitel'skaia gazeta",2009 Q1
"1906","Uchitel'skaia gazeta",2009,2,3,1,0.117382933414774,0.0020810337500733,0.0046120928873279,0.0002478547939972,0,0,1,0,0,0,0,0,0.555621838291579,0,9,81,"Uchitel'skaia gazeta",2009 Q2
"1907","Uchitel'skaia gazeta",2009,3,3,1,0.0991749027452897,0.0015016844881757,0.0025823098312685,0.0013126565318089,0,0,1,0,0,0,0,0,0.521655199370088,0,9,81,"Uchitel'skaia gazeta",2009 Q3
"1908","Uchitel'skaia gazeta",2009,4,2,1,0.244084392674267,0.0456234900993877,0.003014400597749,0.0002555019018473,0,0,1,0,0,0,0,0,0.445392255695573,0,9,81,"Uchitel'skaia gazeta",2009 Q4
"1909","Uchitel'skaia gazeta",2010,1,2,1,0.186970566690434,0.102442277318914,0.0007198781713669,0.0003671925805975,0,0,1,0,0,0,0,0,0.377569819677756,0.25,10,100,"Uchitel'skaia gazeta",2010 Q1
"1910","Uchitel'skaia gazeta",2010,2,NA,0,0,0,0,0,0,0,1,0,0,0,0,0,0.333034150335597,1,10,100,"Uchitel'skaia gazeta",2010 Q2
"1911","Uchitel'skaia gazeta",2010,3,2,1,0.276373231783509,0.0003699291701196,0.0149064527395239,0.156926834271872,0,0,1,0,0,0,0,0,0.342072659713514,1,10,100,"Uchitel'skaia gazeta",2010 Q3
"1912","Uchitel'skaia gazeta",2010,4,2,1,0.184504954144359,0.0182594265279477,0.0054822909987706,0.0002838506770786,0,0,1,0,0,0,0,0,0.40807347402584,0.25,10,100,"Uchitel'skaia gazeta",2010 Q4
"1913","Uchitel'skaia gazeta",2011,1,NA,0,0,0,0,0,0,0,1,0,0,0,0,0,0.455390388676189,0,11,121,"Uchitel'skaia gazeta",2011 Q1
"1914","Uchitel'skaia gazeta",2011,2,2,1,0.0804070781450718,0.0006730977402186,0.0032165358534257,0.000451796411653,0,0,1,0,0,0,0,0,0.456345458850721,0,11,121,"Uchitel'skaia gazeta",2011 Q2
"1915","Uchitel'skaia gazeta",2011,3,2,1,0.512111060379539,0.0029524202182073,0.0031017335531942,0.0004584815033013,0,0,1,0,0,0,0,0,0.407920945565804,0.25,11,121,"Uchitel'skaia gazeta",2011 Q3
"1916","Uchitel'skaia gazeta",2011,4,2,1,0.156547785998555,0.0003695184914249,0.104683510850009,0.0002480280818418,0,0,1,0,0,0,0,0,0.359477785992542,0,11,121,"Uchitel'skaia gazeta",2011 Q4
"1917","Uchitel'skaia gazeta",2012,1,3,1,0.485938280937262,0.0026579723598843,0.0263344350241823,0.0003118746681139,0,0,1,0,0,0,0,0,0.262914361820935,0.5,12,144,"Uchitel'skaia gazeta",2012 Q1
"1918","Uchitel'skaia gazeta",2012,2,1,1,0.181597594171762,0.0145787482324522,0.0004762262615258,0.0002429115702398,0,0,1,0,0,0,0,0,0.261877466542235,0.25,12,144,"Uchitel'skaia gazeta",2012 Q2
"1919","Uchitel'skaia gazeta",2012,3,1,1,0.0684783330070786,0.203459491713147,0.0005166223563719,0.0002635166456457,0,0,1,0,0,0,0,0,0.336753231092706,0.75,12,144,"Uchitel'skaia gazeta",2012 Q3
"1920","Uchitel'skaia gazeta",2012,4,1,1,0.167863566428423,0.0003905857956852,0.000513979983225,0.0002621688472573,0,0,1,0,0,0,0,0,0.353348120363635,0.25,12,144,"Uchitel'skaia gazeta",2012 Q4
"1921","Uchitel'skaia gazeta",2013,1,3,1,0.337012997508282,0.0014793300197198,0.0066398800590832,0.0009171285273624,0,0,1,0,0,0,0,0,0.373818785238483,0,13,169,"Uchitel'skaia gazeta",2013 Q1
"1922","Uchitel'skaia gazeta",2013,2,2,1,0.330847730016103,0.0155257218411861,0.0027410270249675,0.004890550088021,0,1,1,0,0,0,0,0,0.375767060548448,0,13,169,"Uchitel'skaia gazeta",2013 Q2
"1923","Uchitel'skaia gazeta",2013,3,NA,0,0,0,0,0,0,1,1,0,0,0,0,0,0.348526051317978,0,13,169,"Uchitel'skaia gazeta",2013 Q3
"1924","Uchitel'skaia gazeta",2013,4,3,1,0.0218374060495989,0.0007577734713777,0.0066790598275475,0.0055834104241512,0,1,1,0,0,0,0,0,0.349940198120343,0,13,169,"Uchitel'skaia gazeta",2013 Q4
"1925","Uchitel'skaia gazeta",2014,1,1,1,0.188297353568487,0.0247135902900481,0.0011960878036916,0.149389192461967,0,1,1,0,0,0,0,0,0.349406923380523,0,14,196,"Uchitel'skaia gazeta",2014 Q1
"1926","Uchitel'skaia gazeta",2014,2,1,1,0.0044693977106362,0.0031406664857059,0.0005475886646309,0.0002793117891997,0,1,1,0,0,0,0,0,0.389556355054062,0,14,196,"Uchitel'skaia gazeta",2014 Q2
"1953","Vecherniaia Moskva",2000,1,2,1,0.517958187439945,0.0011361887663952,0.0003646532331914,0.0800804422251531,1,1,1,0,0,1,0,0,1,0.25,0,0,"Vecherniaia Moskva",2000 Q1
"1954","Vecherniaia Moskva",2000,2,1,1,0.0073338067159057,0.0059792417305288,0.13110134442104,0.0002847423602361,1,1,1,0,0,1,0,0,0.808812707151812,0.25,0,0,"Vecherniaia Moskva",2000 Q2
"1955","Vecherniaia Moskva",2000,3,NA,0,0,0,0,0,1,1,1,0,0,1,0,0,0.774180926210774,0.25,0,0,"Vecherniaia Moskva",2000 Q3
"1956","Vecherniaia Moskva",2000,4,6,1,0.118477436248213,0.0100018081247981,0.10966174137684,0.114276160406007,1,1,1,0,0,1,0,0,0.806229319681063,0.25,0,0,"Vecherniaia Moskva",2000 Q4
"1957","Vecherniaia Moskva",2001,1,3,1,0.0843948727269889,0.00748972630754,0.0475807098810037,0.0060713984566974,1,1,1,0,0,1,0,0,0.891478374158858,0.75,1,1,"Vecherniaia Moskva",2001 Q1
"1958","Vecherniaia Moskva",2001,2,7,1,0.117123031246592,0.0806831605132174,0.0706992403656841,0.0148566349416797,1,1,1,0,0,1,0,0,0.96745038792419,0.25,1,1,"Vecherniaia Moskva",2001 Q2
"1959","Vecherniaia Moskva",2001,3,3,1,0.0702282592246775,0.0844624581550307,0.0383612787809398,0.0480714406512561,1,1,1,0,0,1,0,0,0.846699847725394,0.25,1,1,"Vecherniaia Moskva",2001 Q3
"1960","Vecherniaia Moskva",2001,4,4,1,0.135765107232146,0.0496777951557305,0.0070523083959415,0.0005014534035581,1,1,1,0,0,1,0,0,0.769856421644534,0.25,1,1,"Vecherniaia Moskva",2001 Q4
"1961","Vecherniaia Moskva",2002,1,1,1,0.0038112592883408,0.0009089359227801,0.060707725584507,0.000610095623415,1,1,1,0,0,1,0,0,0.739804592589926,0.25,2,4,"Vecherniaia Moskva",2002 Q1
"1962","Vecherniaia Moskva",2002,2,1,1,0.237377611920237,0.0006182640790939,0.0655819000457996,0.012559050694108,1,1,1,0,0,1,0,0,0.66188598828305,0,2,4,"Vecherniaia Moskva",2002 Q2
"1963","Vecherniaia Moskva",2002,3,14,1,0.33784784963791,0.0084781265386482,0.0340623633737777,0.0234960796442465,1,1,1,0,0,1,0,0,0.642242840676197,0,2,4,"Vecherniaia Moskva",2002 Q3
"1964","Vecherniaia Moskva",2002,4,2,1,0.151087729202118,0.0005963083167444,0.0007846945591155,0.0004002538771601,1,1,1,0,0,1,0,0,0.643574035400923,0.5,2,4,"Vecherniaia Moskva",2002 Q4
"1965","Vecherniaia Moskva",2003,1,NA,0,0,0,0,0,1,1,1,0,0,1,0,0,0.630333463140187,0,3,9,"Vecherniaia Moskva",2003 Q1
"1966","Vecherniaia Moskva",2003,2,2,1,0.287254017253872,0.0460939164840965,0.0011190710793017,0.0131265177042224,1,1,1,0,0,1,0,0,0.610776261489993,0,3,9,"Vecherniaia Moskva",2003 Q2
"1967","Vecherniaia Moskva",2003,3,3,1,0.147797138924943,0.0070867635331524,0.0870493155343865,0.0091718015464721,1,1,1,0,0,1,0,0,0.592493336712433,0.25,3,9,"Vecherniaia Moskva",2003 Q3
"1968","Vecherniaia Moskva",2003,4,1,1,0.0181952833663672,0.0005988701668684,0.0007880657503847,0.0004019734042231,1,1,1,0,0,1,0,0,0.559013345426328,0,3,9,"Vecherniaia Moskva",2003 Q4
"1969","Vecherniaia Moskva",2004,1,5,1,0.161165911471471,0.0059779255525428,0.0043555883385124,0.00070464244709,1,1,1,0,0,1,0,0,0.495309291665186,0,4,16,"Vecherniaia Moskva",2004 Q1
"1970","Vecherniaia Moskva",2004,2,NA,0,0,0,0,0,1,1,1,0,0,1,0,0,0.477891290568014,0.25,4,16,"Vecherniaia Moskva",2004 Q2
"1971","Vecherniaia Moskva",2004,3,1,1,0.766532078385353,0.0010678026592359,0.0014051438483875,0.0007167301373556,1,1,1,0,0,1,0,0,0.507187933561066,0.5,4,16,"Vecherniaia Moskva",2004 Q3
"1972","Vecherniaia Moskva",2004,4,4,1,0.327384756790707,0.0560550284426427,0.0902979556030914,0.0821502795442939,1,1,1,0,0,1,0,0,0.529112007172651,0,4,16,"Vecherniaia Moskva",2004 Q4
"1973","Vecherniaia Moskva",2005,1,5,1,0.203191171684011,0.005267642113722,0.0256804539849327,0.0128761366249819,1,1,1,0,0,1,0,0,0.577889240386982,0.5,5,25,"Vecherniaia Moskva",2005 Q1
"1974","Vecherniaia Moskva",2005,2,5,1,0.161813200676988,0.0003239703501094,0.005945548415184,0.0020825515039178,1,1,1,0,0,1,0,0,0.600440662564324,0,5,25,"Vecherniaia Moskva",2005 Q2
"1975","Vecherniaia Moskva",2005,3,7,1,0.197824984687031,0.0019053090381931,0.004882515529971,0.000575493377255,1,1,1,0,0,1,0,0,0.56397920034994,0,5,25,"Vecherniaia Moskva",2005 Q3
"1976","Vecherniaia Moskva",2005,4,7,1,0.0719387883655144,0.0016255067462226,0.0080067075796251,0.0021899491857766,1,1,1,0,0,1,0,0,0.516752295590889,0,5,25,"Vecherniaia Moskva",2005 Q4
"1977","Vecherniaia Moskva",2006,1,9,1,0.237946186120098,0.0126816528536438,0.0262682128236519,0.0016939528668445,1,1,1,0,0,1,0,0,0.501506621236659,0.25,6,36,"Vecherniaia Moskva",2006 Q1
"1978","Vecherniaia Moskva",2006,2,2,1,0.173011965467594,0.0020251855785318,0.149071601968899,0.0202236644254299,1,1,1,0,0,1,0,0,0.452982615546285,0,6,36,"Vecherniaia Moskva",2006 Q2
"1979","Vecherniaia Moskva",2006,3,4,1,0.296758481199504,0.0324504984801024,0.0090910188901034,0.0028285485605011,1,1,1,0,0,1,0,0,0.452584919130148,0,6,36,"Vecherniaia Moskva",2006 Q3
"1980","Vecherniaia Moskva",2006,4,3,1,0.383460178272799,0.165318200964975,0.0035299523697177,0.0429328111349605,1,1,1,0,0,1,0,0,0.440804676816964,0,6,36,"Vecherniaia Moskva",2006 Q4
"1981","Vecherniaia Moskva",2007,1,12,1,0.117425070056925,0.0096691079215816,0.0149589091224698,0.0042796751695278,1,1,1,0,0,1,0,0,0.39465240387255,0.25,7,49,"Vecherniaia Moskva",2007 Q1
"1982","Vecherniaia Moskva",2007,2,7,1,0.104787935692002,0.0813605820176235,0.0142543229776493,0.0119598636465525,1,1,1,0,0,1,0,0,0.402187883530274,0,7,49,"Vecherniaia Moskva",2007 Q2
"1983","Vecherniaia Moskva",2007,3,10,1,0.0992442586539255,0.0239708731019164,0.148825669250527,0.0048407841550215,1,1,1,0,0,1,0,0,0.43468678179987,0,7,49,"Vecherniaia Moskva",2007 Q3
"1984","Vecherniaia Moskva",2007,4,10,1,0.237960730773921,0.0016109938960653,0.0152218056191486,0.0546130827151501,1,1,1,0,0,1,0,0,0.519998889874213,0,7,49,"Vecherniaia Moskva",2007 Q4
"1985","Vecherniaia Moskva",2008,1,4,1,0.14125281770248,0.0337814548183815,0.0027962637541349,0.0006757577211829,1,1,1,0,0,1,0,0,0.569963201811773,0,8,64,"Vecherniaia Moskva",2008 Q1
"1986","Vecherniaia Moskva",2008,2,9,1,0.227795642887941,0.0470349877468834,0.0185308090458421,0.0004277213338355,1,0,1,0,0,1,0,0,0.638828224893498,0,8,64,"Vecherniaia Moskva",2008 Q2
"1987","Vecherniaia Moskva",2008,3,2,1,0.0771519264089874,0.01001721807188,0.0125574183111894,0.0003654913016362,1,0,1,0,0,1,0,0,0.640984045459332,0,8,64,"Vecherniaia Moskva",2008 Q3
"1988","Vecherniaia Moskva",2008,4,12,1,0.128322717508126,0.0210984243640269,0.0017323248807771,0.0048437121204188,1,0,1,0,0,1,0,0,0.600353236743511,0,8,64,"Vecherniaia Moskva",2008 Q4
"1989","Vecherniaia Moskva",2009,1,12,1,0.0914293318783166,0.011899358586561,0.0146069593956782,0.0176775194086076,1,0,1,0,0,1,0,0,0.599927491209863,0,9,81,"Vecherniaia Moskva",2009 Q1
"1990","Vecherniaia Moskva",2009,2,4,1,0.0093944137915969,0.023388839308609,0.0009058918676601,0.0004620736799552,1,0,1,0,0,1,0,0,0.555621838291579,0,9,81,"Vecherniaia Moskva",2009 Q2
"1991","Vecherniaia Moskva",2009,3,2,1,0.514788235304877,0.0009962496260414,0.0013109857536619,0.0006687023269478,1,0,1,0,0,1,0,0,0.521655199370088,0,9,81,"Vecherniaia Moskva",2009 Q3
"1992","Vecherniaia Moskva",2009,4,10,1,0.141952041100012,0.0011711780207406,0.0010238069498883,0.0338498035453085,1,0,1,0,0,1,0,0,0.445392255695573,0,9,81,"Vecherniaia Moskva",2009 Q4
"1993","Vecherniaia Moskva",2010,1,8,1,0.157512119185412,0.0278198918167618,0.0091734671204904,0.0003445826732786,1,0,1,0,0,1,0,0,0.377569819677756,0.25,10,100,"Vecherniaia Moskva",2010 Q1
"1994","Vecherniaia Moskva",2010,2,6,1,0.0932187755970517,0.0276326410807997,0.0319193134778288,0.0003143411431665,1,0,1,0,0,1,0,0,0.333034150335597,1,10,100,"Vecherniaia Moskva",2010 Q2
"1995","Vecherniaia Moskva",2010,3,1,1,0.35412080376409,0.0003987435047747,0.0005247149310889,0.0133213037624955,1,0,1,0,0,1,0,0,0.342072659713514,1,10,100,"Vecherniaia Moskva",2010 Q3
"1996","Vecherniaia Moskva",2010,4,2,1,0.457517832517624,0.0180690280903946,0.0293695534946892,0.0715664522722363,1,0,1,0,0,1,0,0,0.40807347402584,0.25,10,100,"Vecherniaia Moskva",2010 Q4
"1997","Vecherniaia Moskva",2011,1,4,1,0.193237638246501,0.0407508725784282,0.0011166377780682,0.000279298699752,0,0,1,0,0,0,1,0,0.455390388676189,0,11,121,"Vecherniaia Moskva",2011 Q1
"1998","Vecherniaia Moskva",2011,2,2,1,0.124395116232336,0.003856815470499,0.01275850233651,0.0006673887837678,0,0,1,0,0,0,1,0,0.456345458850721,0,11,121,"Vecherniaia Moskva",2011 Q2
"1999","Vecherniaia Moskva",2011,3,4,1,0.0783688644878566,0.0042074224493262,0.0017444120021537,0.0031043812632561,0,0,1,0,0,0,1,0,0.407920945565804,0.25,11,121,"Vecherniaia Moskva",2011 Q3
"2000","Vecherniaia Moskva",2011,4,NA,0,0,0,0,0,0,0,1,0,0,0,1,0,0.359477785992542,0,11,121,"Vecherniaia Moskva",2011 Q4
"2001","Vecherniaia Moskva",2012,1,6,1,0.111681887035957,0.0094206122848846,0.0224012843682431,0.0005243408450042,0,0,1,0,0,0,1,0,0.262914361820935,0.5,12,144,"Vecherniaia Moskva",2012 Q1
"2002","Vecherniaia Moskva",2012,2,2,1,0.0161851874727291,0.0623027508408995,0.405493640966597,0.0003457269776845,0,0,1,0,0,0,1,0,0.261877466542235,0.25,12,144,"Vecherniaia Moskva",2012 Q2
"2003","Vecherniaia Moskva",2012,3,2,1,0.559558294713497,0.0006606695751543,0.0008693889394636,0.0004434544098331,0,0,1,0,0,0,1,0,0.336753231092706,0.75,12,144,"Vecherniaia Moskva",2012 Q3
"2004","Vecherniaia Moskva",2012,4,1,1,0.342857483774424,0.0545678759081056,0.0008338389816345,0.0004253211955074,0,0,1,0,0,0,1,0,0.353348120363635,0.25,12,144,"Vecherniaia Moskva",2012 Q4
"2005","Vecherniaia Moskva",2013,1,4,1,0.374363128154073,0.0523274358529306,0.0345419468503678,0.0025410493544769,0,0,1,0,0,0,1,0,0.373818785238483,0,13,169,"Vecherniaia Moskva",2013 Q1
"2006","Vecherniaia Moskva",2013,2,1,1,0.281488735927269,0.0590368004195625,0.0012963825574843,0.0135616203770041,0,1,1,0,0,0,1,0,0.375767060548448,0,13,169,"Vecherniaia Moskva",2013 Q2
"2007","Vecherniaia Moskva",2013,3,6,1,0.127519805449992,0.0359785072932937,0.0179487036848513,0.0003437975719862,0,1,1,0,0,0,1,0,0.348526051317978,0,13,169,"Vecherniaia Moskva",2013 Q3
"2008","Vecherniaia Moskva",2013,4,5,1,0.331996172601066,0.0011914460137632,0.0610208363877973,0.0003170138843416,0,1,1,0,0,0,1,0,0.349940198120343,0,13,169,"Vecherniaia Moskva",2013 Q4
"2009","Vecherniaia Moskva",2014,1,5,1,0.110361989223748,0.0189832112237127,0.0011646585126073,0.0016328233687091,0,1,1,0,0,0,1,0,0.349406923380523,0,14,196,"Vecherniaia Moskva",2014 Q1
"2010","Vecherniaia Moskva",2014,2,1,1,0.498058289289474,0.0007871413690736,0.0010358157887822,0.0005283447680995,0,1,1,0,0,0,1,0,0.389556355054062,0,14,196,"Vecherniaia Moskva",2014 Q2
"2037","Zavtra",2000,1,1,1,0.0117184733971954,0.0000698035028108,0.496427729677634,0.0000468534817628,0,1,0,1,0,0,0,1,1,0.25,0,0,"Zavtra",2000 Q1
"2038","Zavtra",2000,2,1,1,0.0725197605788707,0.0040366115972575,0.10268560051918,0.0193365607410669,0,1,0,1,0,0,0,1,0.808812707151812,0.25,0,0,"Zavtra",2000 Q2
"2039","Zavtra",2000,3,NA,0,0,0,0,0,0,1,0,1,0,0,0,1,0.774180926210774,0.25,0,0,"Zavtra",2000 Q3
"2040","Zavtra",2000,4,4,1,0.124094864611834,0.0843668742854788,0.0458616698749666,0.0120527393792145,0,1,0,1,0,0,0,1,0.806229319681063,0.25,0,0,"Zavtra",2000 Q4
"2041","Zavtra",2001,1,NA,0,0,0,0,0,0,1,0,1,0,0,0,1,0.891478374158858,0.75,1,1,"Zavtra",2001 Q1
"2042","Zavtra",2001,2,4,1,0.0260348121701099,0.104870274157747,0.0088958889082278,0.0002591463853605,0,1,0,1,0,0,0,1,0.96745038792419,0.25,1,1,"Zavtra",2001 Q2
"2043","Zavtra",2001,3,2,1,0.0259721624897793,0.297040049339557,0.240924292583259,0.0045700491173193,0,1,0,1,0,0,0,1,0.846699847725394,0.25,1,1,"Zavtra",2001 Q3
"2044","Zavtra",2001,4,NA,0,0,0,0,0,0,1,0,1,0,0,0,1,0.769856421644534,0.25,1,1,"Zavtra",2001 Q4
"2045","Zavtra",2002,1,NA,0,0,0,0,0,0,1,0,1,0,0,0,1,0.739804592589926,0.25,2,4,"Zavtra",2002 Q1
"2046","Zavtra",2002,2,NA,0,0,0,0,0,0,1,0,1,0,0,0,1,0.66188598828305,0,2,4,"Zavtra",2002 Q2
"2047","Zavtra",2002,3,2,1,0.0217196330777369,0.0003830287059827,0.273012879511953,0.0176808461910696,0,1,0,1,0,0,0,1,0.642242840676197,0,2,4,"Zavtra",2002 Q3
"2048","Zavtra",2002,4,2,1,0.280668256047648,0.0003698878608702,0.031814787100302,0.247773010283709,0,1,0,1,0,0,0,1,0.643574035400923,0.5,2,4,"Zavtra",2002 Q4
"2049","Zavtra",2003,1,NA,0,0,0,0,0,0,1,0,1,0,0,0,1,0.630333463140187,0,3,9,"Zavtra",2003 Q1
"2050","Zavtra",2003,2,1,1,0.0329451481811702,0.0003688883880386,0.0584516380404238,0.0002476051158737,0,1,0,1,0,0,0,1,0.610776261489993,0,3,9,"Zavtra",2003 Q2
"2051","Zavtra",2003,3,1,1,0.0040701802354306,0.0227095596783329,0.0377163500379538,0.000254362996202,0,1,0,1,0,0,0,1,0.592493336712433,0.25,3,9,"Zavtra",2003 Q3
"2052","Zavtra",2003,4,1,1,0.0017260462627747,0.0004116396958125,0.15147110891121,0.000276300648693,0,1,0,1,0,0,0,1,0.559013345426328,0,3,9,"Zavtra",2003 Q4
"2053","Zavtra",2004,1,2,1,0.321674323087791,0.0093502107592939,0.140589729197018,0.0102066749968799,0,1,0,1,0,0,0,1,0.495309291665186,0,4,16,"Zavtra",2004 Q1
"2054","Zavtra",2004,2,2,1,0.135015107807703,0.0003639365313575,0.0671816122194286,0.0002442813565722,0,1,0,1,0,0,0,1,0.477891290568014,0.25,4,16,"Zavtra",2004 Q2
"2055","Zavtra",2004,3,NA,0,0,0,0,0,0,1,0,1,0,0,0,1,0.507187933561066,0.5,4,16,"Zavtra",2004 Q3
"2056","Zavtra",2004,4,1,1,0.0015890022041276,0.0028601346130017,0.0401975274871802,0.374912261962891,0,1,0,1,0,0,0,1,0.529112007172651,0,4,16,"Zavtra",2004 Q4
"2057","Zavtra",2005,1,NA,0,0,0,0,0,0,1,0,1,0,0,0,1,0.577889240386982,0.5,5,25,"Zavtra",2005 Q1
"2058","Zavtra",2005,2,1,1,0.0018192044226453,0.0004338567014201,0.0914711355144391,0.0031318450346589,0,1,0,1,0,0,0,1,0.600440662564324,0,5,25,"Zavtra",2005 Q2
"2059","Zavtra",2005,3,2,1,0.097454707196448,0.0365299318218604,0.159590273571666,0.0164423731621355,0,1,0,1,0,0,0,1,0.56397920034994,0,5,25,"Zavtra",2005 Q3
"2060","Zavtra",2005,4,1,1,0.0165391620830633,0.0004478506743908,0.1090828090164,0.0003006061597262,0,1,0,1,0,0,0,1,0.516752295590889,0,5,25,"Zavtra",2005 Q4
"2061","Zavtra",2006,1,2,1,0.197033281961922,0.0306590650834551,0.110454918703908,0.0038222458679229,0,1,0,1,0,0,0,1,0.501506621236659,0.25,6,36,"Zavtra",2006 Q1
"2062","Zavtra",2006,2,2,1,0.0591751812025904,0.0032473795872647,0.0005637272042805,0.0002875436766772,0,1,0,1,0,0,0,1,0.452982615546285,0,6,36,"Zavtra",2006 Q2
"2063","Zavtra",2006,3,5,1,0.204614686430432,0.0654809562010997,0.207269519480178,0.0025484927791695,0,1,0,1,0,0,0,1,0.452584919130148,0,6,36,"Zavtra",2006 Q3
"2064","Zavtra",2006,4,NA,0,0,0,0,0,0,1,0,1,0,0,0,1,0.440804676816964,0,6,36,"Zavtra",2006 Q4
"2065","Zavtra",2007,1,1,1,0.175271466374397,0.0003789564216277,0.0029798548057443,0.000254362996202,0,1,0,1,0,0,0,1,0.39465240387255,0.25,7,49,"Zavtra",2007 Q1
"2066","Zavtra",2007,2,3,1,0.0350387163780397,0.0060033857025701,0.334550581161238,0.0011874488991452,0,1,0,1,0,0,0,1,0.402187883530274,0,7,49,"Zavtra",2007 Q2
"2067","Zavtra",2007,3,2,1,0.0573879920266336,0.0350288282234032,0.0315357637355192,0.0000934473882808,0,1,0,1,0,0,0,1,0.43468678179987,0,7,49,"Zavtra",2007 Q3
"2068","Zavtra",2007,4,4,1,0.0114032880155719,0.0375785823180195,0.0888323684675925,0.0002720725460676,0,1,0,1,0,0,0,1,0.519998889874213,0,7,49,"Zavtra",2007 Q4
"2069","Zavtra",2008,1,2,1,0.0078383014770225,0.0003822394410235,0.0768882683041738,0.0033743327148841,0,1,0,1,0,0,0,1,0.569963201811773,0,8,64,"Zavtra",2008 Q1
"2070","Zavtra",2008,2,5,1,0.0758397643257922,0.0091291018388801,0.0164644582432629,0.0002828556262102,0,0,0,1,0,0,0,1,0.638828224893498,0,8,64,"Zavtra",2008 Q2
"2071","Zavtra",2008,3,NA,0,0,0,0,0,0,0,0,1,0,0,0,1,0.640984045459332,0,8,64,"Zavtra",2008 Q3
"2072","Zavtra",2008,4,2,1,0.0086273428169079,0.0024420493564321,0.139056685511605,0.0002600695879664,0,0,0,1,0,0,0,1,0.600353236743511,0,8,64,"Zavtra",2008 Q4
"2073","Zavtra",2009,1,2,1,0.0172033652925165,0.0074033935525221,0.115183079696635,0.001644875126658,0,0,0,1,0,0,0,1,0.599927491209863,0,9,81,"Zavtra",2009 Q1
"2074","Zavtra",2009,2,2,1,0.0995051045902073,0.0003833750743069,0.232889279894152,0.0002573288948042,0,0,0,1,0,0,0,1,0.555621838291579,0,9,81,"Zavtra",2009 Q2
